,external_urls,followers,genres,href,id,images,name,popularity,type,uri
3,{'spotify': 'https://open.spotify.com/artist/1z7b1Pr1rSlvWRzsW3HOrS'},"{'href': None, 'total': 4908964}","['hawaiian hip hop', 'pop rap']",https://api.spotify.com/v1/artists/1z7b1Pr1rSlvWRzsW3HOrS,1z7b1Pr1rSlvWRzsW3HOrS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebff58853777d52a0bbb1a78da', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ff58853777d52a0bbb1a78da', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ff58853777d52a0bbb1a78da', 'width': 160}]",Russ,74,artist,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS
4,{'spotify': 'https://open.spotify.com/artist/3L8FZaw2Rg1oUw3vB4gUME'},"{'href': None, 'total': 256443}",['indie pop rap'],https://api.spotify.com/v1/artists/3L8FZaw2Rg1oUw3vB4gUME,3L8FZaw2Rg1oUw3vB4gUME,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebb140ff71fb2b21ab1caa98', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebb140ff71fb2b21ab1caa98', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebb140ff71fb2b21ab1caa98', 'width': 160}]",Bazanji,55,artist,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME
5,{'spotify': 'https://open.spotify.com/artist/3L8FZaw2Rg1oUw3vB4gUME'},"{'href': None, 'total': 256443}",['indie pop rap'],https://api.spotify.com/v1/artists/3L8FZaw2Rg1oUw3vB4gUME,3L8FZaw2Rg1oUw3vB4gUME,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebb140ff71fb2b21ab1caa98', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebb140ff71fb2b21ab1caa98', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebb140ff71fb2b21ab1caa98', 'width': 160}]",Bazanji,55,artist,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME
6,{'spotify': 'https://open.spotify.com/artist/5icKdCmMhNMYoAzVBAWt39'},"{'href': None, 'total': 1139199}","['canadian hip hop', 'ottawa rap']",https://api.spotify.com/v1/artists/5icKdCmMhNMYoAzVBAWt39,5icKdCmMhNMYoAzVBAWt39,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2a9440635255a6f4f132fc64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742a9440635255a6f4f132fc64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782a9440635255a6f4f132fc64', 'width': 160}]",Dax,65,artist,spotify:artist:5icKdCmMhNMYoAzVBAWt39
7,{'spotify': 'https://open.spotify.com/artist/1XrH962P4m9qarMwaveb6H'},"{'href': None, 'total': 21963}",['brazilian edm'],https://api.spotify.com/v1/artists/1XrH962P4m9qarMwaveb6H,1XrH962P4m9qarMwaveb6H,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3795aff4450fd390df6091b8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743795aff4450fd390df6091b8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783795aff4450fd390df6091b8', 'width': 160}]",Rocksted,38,artist,spotify:artist:1XrH962P4m9qarMwaveb6H
8,{'spotify': 'https://open.spotify.com/artist/5uBR08vndaYNR50ZqRWthK'},"{'href': None, 'total': 18215}",['brazilian edm'],https://api.spotify.com/v1/artists/5uBR08vndaYNR50ZqRWthK,5uBR08vndaYNR50ZqRWthK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6a8139ac2b42b317e3cfe0c5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746a8139ac2b42b317e3cfe0c5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786a8139ac2b42b317e3cfe0c5', 'width': 160}]",Barja,30,artist,spotify:artist:5uBR08vndaYNR50ZqRWthK
9,{'spotify': 'https://open.spotify.com/artist/3L8FZaw2Rg1oUw3vB4gUME'},"{'href': None, 'total': 256443}",['indie pop rap'],https://api.spotify.com/v1/artists/3L8FZaw2Rg1oUw3vB4gUME,3L8FZaw2Rg1oUw3vB4gUME,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebb140ff71fb2b21ab1caa98', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebb140ff71fb2b21ab1caa98', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebb140ff71fb2b21ab1caa98', 'width': 160}]",Bazanji,55,artist,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME
10,{'spotify': 'https://open.spotify.com/artist/6EysjvvcafloXNdLkwuGLm'},"{'href': None, 'total': 135878}",['french pop'],https://api.spotify.com/v1/artists/6EysjvvcafloXNdLkwuGLm,6EysjvvcafloXNdLkwuGLm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d2fd8a9ebbdb3e15ff6469d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028d2fd8a9ebbdb3e15ff6469d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518d2fd8a9ebbdb3e15ff6469d', 'width': 64}]",Tragédie,42,artist,spotify:artist:6EysjvvcafloXNdLkwuGLm
11,{'spotify': 'https://open.spotify.com/artist/7uaIm6Pw7xplS8Dy06V6pT'},"{'href': None, 'total': 769514}",['melodic rap'],https://api.spotify.com/v1/artists/7uaIm6Pw7xplS8Dy06V6pT,7uaIm6Pw7xplS8Dy06V6pT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba253922efd0bb7a1f77c0eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a253922efd0bb7a1f77c0eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a253922efd0bb7a1f77c0eaf', 'width': 160}]",Trevor Daniel,62,artist,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT
12,{'spotify': 'https://open.spotify.com/artist/0dm0kGiPyhp2mps5nutUUa'},"{'href': None, 'total': 9700}",['lithuanian electronic'],https://api.spotify.com/v1/artists/0dm0kGiPyhp2mps5nutUUa,0dm0kGiPyhp2mps5nutUUa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb363e6fa6074106c4eacedbe4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174363e6fa6074106c4eacedbe4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178363e6fa6074106c4eacedbe4', 'width': 160}]",Fella,47,artist,spotify:artist:0dm0kGiPyhp2mps5nutUUa
13,{'spotify': 'https://open.spotify.com/artist/74r0qowRQWBMCBOp53dRfk'},"{'href': None, 'total': 606}",[],https://api.spotify.com/v1/artists/74r0qowRQWBMCBOp53dRfk,74r0qowRQWBMCBOp53dRfk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb38d2096c8659268fac6ad641', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517438d2096c8659268fac6ad641', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17838d2096c8659268fac6ad641', 'width': 160}]",Ideologia E Tal,8,artist,spotify:artist:74r0qowRQWBMCBOp53dRfk
14,{'spotify': 'https://open.spotify.com/artist/1aQwKFn00nswXRDUDipm0K'},"{'href': None, 'total': 118004}","['lithuanian edm', 'lithuanian electronic']",https://api.spotify.com/v1/artists/1aQwKFn00nswXRDUDipm0K,1aQwKFn00nswXRDUDipm0K,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb78a5f6836d9f21f2872a04a7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517478a5f6836d9f21f2872a04a7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17878a5f6836d9f21f2872a04a7', 'width': 160}]",Gaullin,56,artist,spotify:artist:1aQwKFn00nswXRDUDipm0K
15,{'spotify': 'https://open.spotify.com/artist/063wYkWkHrq5L5YWdrqjEt'},"{'href': None, 'total': 100222}","['brazilian bass', 'brazilian edm']",https://api.spotify.com/v1/artists/063wYkWkHrq5L5YWdrqjEt,063wYkWkHrq5L5YWdrqjEt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe414f6f08668fdc8939838b1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e414f6f08668fdc8939838b1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e414f6f08668fdc8939838b1', 'width': 160}]",Victor Lou,46,artist,spotify:artist:063wYkWkHrq5L5YWdrqjEt
16,{'spotify': 'https://open.spotify.com/artist/20LoXYCfkUQLrhGAu0fXqC'},"{'href': None, 'total': 7290}",['brazilian bass'],https://api.spotify.com/v1/artists/20LoXYCfkUQLrhGAu0fXqC,20LoXYCfkUQLrhGAu0fXqC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebee4521b6592b33f71ce85ec8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ee4521b6592b33f71ce85ec8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ee4521b6592b33f71ce85ec8', 'width': 160}]",MKJAY,32,artist,spotify:artist:20LoXYCfkUQLrhGAu0fXqC
17,{'spotify': 'https://open.spotify.com/artist/0dm0kGiPyhp2mps5nutUUa'},"{'href': None, 'total': 9700}",['lithuanian electronic'],https://api.spotify.com/v1/artists/0dm0kGiPyhp2mps5nutUUa,0dm0kGiPyhp2mps5nutUUa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb363e6fa6074106c4eacedbe4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174363e6fa6074106c4eacedbe4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178363e6fa6074106c4eacedbe4', 'width': 160}]",Fella,47,artist,spotify:artist:0dm0kGiPyhp2mps5nutUUa
18,{'spotify': 'https://open.spotify.com/artist/5ee4yhrWOxaxvL77BoVpVR'},"{'href': None, 'total': 118285}",['lithuanian electronic'],https://api.spotify.com/v1/artists/5ee4yhrWOxaxvL77BoVpVR,5ee4yhrWOxaxvL77BoVpVR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb63ec000f101e43e1b35b2c6a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517463ec000f101e43e1b35b2c6a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17863ec000f101e43e1b35b2c6a', 'width': 160}]",Lucky Luke,57,artist,spotify:artist:5ee4yhrWOxaxvL77BoVpVR
19,{'spotify': 'https://open.spotify.com/artist/1OpHMC7Qo3lY1sVYaTUQrG'},"{'href': None, 'total': 80590}","['bass trap', 'finnish edm']",https://api.spotify.com/v1/artists/1OpHMC7Qo3lY1sVYaTUQrG,1OpHMC7Qo3lY1sVYaTUQrG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb4b301c3331c3220214cc439', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b4b301c3331c3220214cc439', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b4b301c3331c3220214cc439', 'width': 160}]",Axel Thesleff,43,artist,spotify:artist:1OpHMC7Qo3lY1sVYaTUQrG
20,{'spotify': 'https://open.spotify.com/artist/0vLuOi2k62sHujIfplInlK'},"{'href': None, 'total': 9121463}","['brazilian hip hop', 'rap df']",https://api.spotify.com/v1/artists/0vLuOi2k62sHujIfplInlK,0vLuOi2k62sHujIfplInlK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebecb16971eae11718958b7e38', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ecb16971eae11718958b7e38', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ecb16971eae11718958b7e38', 'width': 160}]",Hungria Hip Hop,70,artist,spotify:artist:0vLuOi2k62sHujIfplInlK
21,{'spotify': 'https://open.spotify.com/artist/5qPkBljA5md7aECwFxSabY'},"{'href': None, 'total': 3739}",['brazilian edm'],https://api.spotify.com/v1/artists/5qPkBljA5md7aECwFxSabY,5qPkBljA5md7aECwFxSabY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba4828d40647e27429f68c14c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a4828d40647e27429f68c14c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a4828d40647e27429f68c14c', 'width': 160}]",Maxximal,46,artist,spotify:artist:5qPkBljA5md7aECwFxSabY
22,{'spotify': 'https://open.spotify.com/artist/05WcfGPdzCMKpdGc17cUko'},"{'href': None, 'total': 36391}",['brazilian edm'],https://api.spotify.com/v1/artists/05WcfGPdzCMKpdGc17cUko,05WcfGPdzCMKpdGc17cUko,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb17aa0faacf3770c1614969dd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517417aa0faacf3770c1614969dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17817aa0faacf3770c1614969dd', 'width': 160}]",Visage Music,39,artist,spotify:artist:05WcfGPdzCMKpdGc17cUko
23,{'spotify': 'https://open.spotify.com/artist/6vdMPayKk8YJxxeNP5oMCb'},"{'href': None, 'total': 838112}","['dirty south rap', 'southern hip hop']",https://api.spotify.com/v1/artists/6vdMPayKk8YJxxeNP5oMCb,6vdMPayKk8YJxxeNP5oMCb,"[{'height': 568, 'url': 'https://i.scdn.co/image/9837f337431ea4a73bf699e24c4d588028bb0fce', 'width': 824}, {'height': 441, 'url': 'https://i.scdn.co/image/6e4914e9a46e7a5d4f3bdf47ddb85a78464aee05', 'width': 640}, {'height': 138, 'url': 'https://i.scdn.co/image/681f185e691f8d800790d400866c02ffd38b0f65', 'width': 200}, {'height': 44, 'url': 'https://i.scdn.co/image/535827877cfccd7e6e8c0eb1885119b82bfc9e5f', 'width': 64}]",Chamillionaire,56,artist,spotify:artist:6vdMPayKk8YJxxeNP5oMCb
24,{'spotify': 'https://open.spotify.com/artist/0J5a9WjTl4yTUZLus9ONjU'},"{'href': None, 'total': 765}",[],https://api.spotify.com/v1/artists/0J5a9WjTl4yTUZLus9ONjU,0J5a9WjTl4yTUZLus9ONjU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb380c09a33e354366cd414673', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174380c09a33e354366cd414673', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178380c09a33e354366cd414673', 'width': 160}]",DJ Ideal,14,artist,spotify:artist:0J5a9WjTl4yTUZLus9ONjU
25,{'spotify': 'https://open.spotify.com/artist/3DnNQH13SfSOjZDsVEa0ht'},"{'href': None, 'total': 257809}",['brazilian edm'],https://api.spotify.com/v1/artists/3DnNQH13SfSOjZDsVEa0ht,3DnNQH13SfSOjZDsVEa0ht,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf55d343308b2a72713f9dc0d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f55d343308b2a72713f9dc0d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f55d343308b2a72713f9dc0d', 'width': 160}]",Liu,55,artist,spotify:artist:3DnNQH13SfSOjZDsVEa0ht
26,{'spotify': 'https://open.spotify.com/artist/3Dkul6nShja7zaggvl66rB'},"{'href': None, 'total': 8712}",['brazilian edm'],https://api.spotify.com/v1/artists/3Dkul6nShja7zaggvl66rB,3Dkul6nShja7zaggvl66rB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbffaeec462cdc03b8c390ff8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bffaeec462cdc03b8c390ff8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bffaeec462cdc03b8c390ff8', 'width': 160}]",Kohen,37,artist,spotify:artist:3Dkul6nShja7zaggvl66rB
27,{'spotify': 'https://open.spotify.com/artist/5F5LrAjhv5cl22I30PoTll'},"{'href': None, 'total': 6365}",['brazilian edm'],https://api.spotify.com/v1/artists/5F5LrAjhv5cl22I30PoTll,5F5LrAjhv5cl22I30PoTll,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb875b2c6d7a727cf94d78bcb3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174875b2c6d7a727cf94d78bcb3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178875b2c6d7a727cf94d78bcb3', 'width': 160}]",Dan K,33,artist,spotify:artist:5F5LrAjhv5cl22I30PoTll
28,{'spotify': 'https://open.spotify.com/artist/1XrH962P4m9qarMwaveb6H'},"{'href': None, 'total': 21963}",['brazilian edm'],https://api.spotify.com/v1/artists/1XrH962P4m9qarMwaveb6H,1XrH962P4m9qarMwaveb6H,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3795aff4450fd390df6091b8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743795aff4450fd390df6091b8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783795aff4450fd390df6091b8', 'width': 160}]",Rocksted,38,artist,spotify:artist:1XrH962P4m9qarMwaveb6H
29,{'spotify': 'https://open.spotify.com/artist/2cGbpbTAPaXV3Zklo24h80'},"{'href': None, 'total': 41}",[],https://api.spotify.com/v1/artists/2cGbpbTAPaXV3Zklo24h80,2cGbpbTAPaXV3Zklo24h80,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1e729ae48c97be16f8ddae9d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741e729ae48c97be16f8ddae9d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781e729ae48c97be16f8ddae9d', 'width': 160}]",Cherry,15,artist,spotify:artist:2cGbpbTAPaXV3Zklo24h80
30,{'spotify': 'https://open.spotify.com/artist/05WcfGPdzCMKpdGc17cUko'},"{'href': None, 'total': 36391}",['brazilian edm'],https://api.spotify.com/v1/artists/05WcfGPdzCMKpdGc17cUko,05WcfGPdzCMKpdGc17cUko,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb17aa0faacf3770c1614969dd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517417aa0faacf3770c1614969dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17817aa0faacf3770c1614969dd', 'width': 160}]",Visage Music,39,artist,spotify:artist:05WcfGPdzCMKpdGc17cUko
31,{'spotify': 'https://open.spotify.com/artist/063wYkWkHrq5L5YWdrqjEt'},"{'href': None, 'total': 100222}","['brazilian bass', 'brazilian edm']",https://api.spotify.com/v1/artists/063wYkWkHrq5L5YWdrqjEt,063wYkWkHrq5L5YWdrqjEt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe414f6f08668fdc8939838b1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e414f6f08668fdc8939838b1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e414f6f08668fdc8939838b1', 'width': 160}]",Victor Lou,46,artist,spotify:artist:063wYkWkHrq5L5YWdrqjEt
32,{'spotify': 'https://open.spotify.com/artist/5uktODBsdy22PAFGFO47xg'},"{'href': None, 'total': 4248}",[],https://api.spotify.com/v1/artists/5uktODBsdy22PAFGFO47xg,5uktODBsdy22PAFGFO47xg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6010eeb92cecc4c47aa45472', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746010eeb92cecc4c47aa45472', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786010eeb92cecc4c47aa45472', 'width': 160}]",Gommez,23,artist,spotify:artist:5uktODBsdy22PAFGFO47xg
33,{'spotify': 'https://open.spotify.com/artist/7yO4IdJjCEPz7YgZMe25iS'},"{'href': None, 'total': 2103127}","['hip hop', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/7yO4IdJjCEPz7YgZMe25iS,7yO4IdJjCEPz7YgZMe25iS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb566918b7180f8965defe862e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174566918b7180f8965defe862e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178566918b7180f8965defe862e', 'width': 160}]",A$AP Mob,56,artist,spotify:artist:7yO4IdJjCEPz7YgZMe25iS
34,{'spotify': 'https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi'},"{'href': None, 'total': 3119711}","['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/5gCRApTajqwbnHHPbr2Fpi,5gCRApTajqwbnHHPbr2Fpi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb116fc50265ef72d7e66723a5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174116fc50265ef72d7e66723a5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178116fc50265ef72d7e66723a5', 'width': 160}]",Juicy J,71,artist,spotify:artist:5gCRApTajqwbnHHPbr2Fpi
35,{'spotify': 'https://open.spotify.com/artist/28ie4NNTa2VW2QV4Zray8M'},"{'href': None, 'total': 4570714}",['funk carioca'],https://api.spotify.com/v1/artists/28ie4NNTa2VW2QV4Zray8M,28ie4NNTa2VW2QV4Zray8M,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6bb2891aba26ae4298634e4b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746bb2891aba26ae4298634e4b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786bb2891aba26ae4298634e4b', 'width': 160}]",Mc Poze do Rodo,69,artist,spotify:artist:28ie4NNTa2VW2QV4Zray8M
36,{'spotify': 'https://open.spotify.com/artist/6lXOj6PeHIyGjPQHGJIsRF'},"{'href': None, 'total': 194211}","['funk carioca', 'funk ostentacao']",https://api.spotify.com/v1/artists/6lXOj6PeHIyGjPQHGJIsRF,6lXOj6PeHIyGjPQHGJIsRF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7df213e855cab4bd6b767bd5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747df213e855cab4bd6b767bd5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787df213e855cab4bd6b767bd5', 'width': 160}]",MC Arraia,33,artist,spotify:artist:6lXOj6PeHIyGjPQHGJIsRF
37,{'spotify': 'https://open.spotify.com/artist/28uJnu5EsrGml2tBd7y8ts'},"{'href': None, 'total': 1778070}",['brazilian edm'],https://api.spotify.com/v1/artists/28uJnu5EsrGml2tBd7y8ts,28uJnu5EsrGml2tBd7y8ts,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb00e9215b1061e014ab23ec4c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517400e9215b1061e014ab23ec4c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17800e9215b1061e014ab23ec4c', 'width': 160}]",Vintage Culture,69,artist,spotify:artist:28uJnu5EsrGml2tBd7y8ts
38,{'spotify': 'https://open.spotify.com/artist/1ijlSVPkXb9U8HV56RSreD'},"{'href': None, 'total': 9723}","['brazilian edm', 'brazilian house']",https://api.spotify.com/v1/artists/1ijlSVPkXb9U8HV56RSreD,1ijlSVPkXb9U8HV56RSreD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb0568435d7860a4807f4bb20', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b0568435d7860a4807f4bb20', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b0568435d7860a4807f4bb20', 'width': 160}]",KRIEGER (BR),20,artist,spotify:artist:1ijlSVPkXb9U8HV56RSreD
39,{'spotify': 'https://open.spotify.com/artist/39B7ChWwrWDs7zXlsu3MoP'},"{'href': None, 'total': 154469}","['house', 'pop dance', 'tech house', 'uk dance']",https://api.spotify.com/v1/artists/39B7ChWwrWDs7zXlsu3MoP,39B7ChWwrWDs7zXlsu3MoP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc99ebbf7a4448ab0686950c7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c99ebbf7a4448ab0686950c7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c99ebbf7a4448ab0686950c7', 'width': 160}]",Sonny Fodera,61,artist,spotify:artist:39B7ChWwrWDs7zXlsu3MoP
40,{'spotify': 'https://open.spotify.com/artist/4cdyqaBREB68H77QKCrKP1'},"{'href': None, 'total': 415196}","['brazilian bass', 'brazilian edm']",https://api.spotify.com/v1/artists/4cdyqaBREB68H77QKCrKP1,4cdyqaBREB68H77QKCrKP1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb05b10c1b9a13b5c7fc35ff71', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517405b10c1b9a13b5c7fc35ff71', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17805b10c1b9a13b5c7fc35ff71', 'width': 160}]",Dubdogz,65,artist,spotify:artist:4cdyqaBREB68H77QKCrKP1
41,{'spotify': 'https://open.spotify.com/artist/1WlcGAUEsCmdO4D15TR6wv'},"{'href': None, 'total': 27633}","['brazilian bass', 'brazilian edm']",https://api.spotify.com/v1/artists/1WlcGAUEsCmdO4D15TR6wv,1WlcGAUEsCmdO4D15TR6wv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc931e341e7859051efe44538', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c931e341e7859051efe44538', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c931e341e7859051efe44538', 'width': 160}]",Zuffo,36,artist,spotify:artist:1WlcGAUEsCmdO4D15TR6wv
